t 1 2 3 5 4 7 6
0.0000000e+000 9.9999999e-003 0.0000000e+000 2.4875622e-002 5.0000000e+000 0.0000000e+000 5.0000000e+000 0.0000000e+000
1.0000000e-010 1.0909091e-002 0.0000000e+000 4.9627484e-002 5.0000000e+000 0.0000000e+000 5.0000000e+000 0.0000000e+000
2.0000000e-010 1.1818182e-002 0.0000000e+000 7.4256203e-002 5.0000000e+000 0.0000000e+000 5.0000000e+000 0.0000000e+000
3.0000000e-010 1.2727273e-002 0.0000000e+000 9.8762391e-002 5.0000000e+000 0.0000000e+000 5.0000000e+000 0.0000000e+000
4.0000000e-010 1.3636364e-002 0.0000000e+000 1.2314666e-001 5.0000000e+000 0.0000000e+000 5.0000000e+000 0.0000000e+000
5.0000000e-010 1.4545454e-002 0.0000000e+000 1.4740961e-001 5.0000000e+000 0.0000000e+000 5.0000000e+000 0.0000000e+000
6.0000000e-010 1.5454545e-002 0.0000000e+000 1.7155185e-001 5.0000000e+000 0.0000000e+000 5.0000000e+000 0.0000000e+000
7.0000000e-010 1.6363636e-002 0.0000000e+000 1.9557398e-001 5.0000000e+000 0.0000000e+000 5.0000000e+000 0.0000000e+000
8.0000000e-010 1.7272727e-002 0.0000000e+000 2.1947660e-001 5.0000000e+000 0.0000000e+000 5.0000000e+000 0.0000000e+000
9.0000000e-010 1.8181818e-002 0.0000000e+000 2.4326030e-001 5.0000000e+000 0.0000000e+000 5.0000000e+000 0.0000000e+000
1.0000000e-009 1.9090909e-002 0.0000000e+000 2.6692567e-001 5.0000000e+000 0.0000000e+000 5.0000000e+000 0.0000000e+000
1.1000000e-009 2.0000000e-002 0.0000000e+000 2.9047330e-001 5.0000000e+000 0.0000000e+000 5.0000000e+000 0.0000000e+000
1.2000000e-009 2.0909091e-002 0.0000000e+000 3.1390378e-001 5.0000000e+000 0.0000000e+000 5.0000000e+000 0.0000000e+000
1.3000000e-009 2.1818182e-002 0.0000000e+000 3.3721769e-001 5.0000000e+000 0.0000000e+000 5.0000000e+000 0.0000000e+000
1.4000000e-009 2.2727273e-002 0.0000000e+000 3.6041562e-001 5.0000000e+000 0.0000000e+000 5.0000000e+000 0.0000000e+000
1.5000000e-009 2.3636364e-002 0.0000000e+000 3.8349813e-001 5.0000000e+000 0.0000000e+000 5.0000000e+000 0.0000000e+000
1.6000000e-009 2.4545454e-002 0.0000000e+000 4.0646580e-001 5.0000000e+000 0.0000000e+000 5.0000000e+000 0.0000000e+000
1.7000000e-009 2.5454545e-002 0.0000000e+000 4.2931920e-001 5.0000000e+000 0.0000000e+000 5.0000000e+000 0.0000000e+000
1.8000000e-009 2.6363636e-002 0.0000000e+000 4.5205891e-001 5.0000000e+000 0.0000000e+000 5.0000000e+000 0.0000000e+000
1.9000000e-009 2.7272727e-002 0.0000000e+000 4.7468548e-001 5.0000000e+000 0.0000000e+000 5.0000000e+000 0.0000000e+000
2.0000000e-009 2.8181818e-002 0.0000000e+000 4.9719948e-001 5.0000000e+000 0.0000000e+000 5.0000000e+000 0.0000000e+000
2.1000000e-009 2.9090909e-002 0.0000000e+000 5.1960147e-001 5.0000000e+000 0.0000000e+000 5.0000000e+000 0.0000000e+000
