t 1 2 3 4 5 6 7 8 jV0100 
2.935e-06 0 4.99999 9.58417e-38 5 3.69685e-19 5 5 1.43216e-16 0
2.936e-06 0 5 8.71288e-38 5 3.52081e-19 5 5 1.30196e-16 0
2.937e-06 0 5 7.9208e-38 5 3.35316e-19 5 5 1.1836e-16 0
2.938e-06 0 5 7.20073e-38 5 3.19348e-19 5 5 1.076e-16 0
2.939e-06 0 5 6.54611e-38 5 3.04141e-19 5 5 9.78186e-17 0
2.94e-06 0 5 5.95101e-38 5 2.89658e-19 5 5 8.8926e-17 0
2.941e-06 0 5 5.41001e-38 5 2.75865e-19 5 5 8.08418e-17 0
2.942e-06 0 5 4.91819e-38 5 2.62728e-19 5 5 7.34925e-17 0
2.943e-06 0 5 4.47108e-38 5 2.50218e-19 5 5 6.68114e-17 0
2.944e-06 0 5 4.06462e-38 5 2.38302e-19 5 5 6.07376e-17 0
2.945e-06 0 5 3.69511e-38 5 2.26955e-19 5 5 5.5216e-17 0
2.946e-06 0 5 3.35919e-38 5 2.16147e-19 5 5 5.01964e-17 0
2.947e-06 0 5 3.05381e-38 5 2.05855e-19 5 5 4.56331e-17 0
2.948e-06 0 5 2.77619e-38 5 1.96052e-19 5 5 4.14846e-17 0
2.949e-06 0 5 2.52381e-38 5 1.86716e-19 5 5 3.77133e-17 0
2.95e-06 0 5 2.29437e-38 5 1.77825e-19 5 5 3.42848e-17 0
2.951e-06 0 5 2.08579e-38 5 1.69357e-19 5 5 3.1168e-17 0
2.952e-06 0 5 1.89618e-38 5 1.61292e-19 5 5 2.83346e-17 0
2.953e-06 0 5 1.7238e-38 5 1.53612e-19 5 5 2.57587e-17 0
2.954e-06 0 5 1.56709e-38 5 1.46297e-19 5 5 2.3417e-17 0
2.955e-06 0 5 1.42463e-38 5 1.39331e-19 5 5 2.12882e-17 0
2.956e-06 0 5 1.29511e-38 5 1.32696e-19 5 5 1.93529e-17 0
2.957e-06 0 5 1.17738e-38 5 1.26377e-19 5 5 1.75935e-17 0
2.958e-06 0 5 1.07034e-38 5 1.20359e-19 5 5 1.59941e-17 0
2.959e-06 0 5 9.73038e-39 5 1.14628e-19 5 5 1.45401e-17 0
2.96e-06 0 5 8.8458e-39 5 1.09169e-19 5 5 1.32183e-17 0
2.961e-06 0 5 8.04164e-39 5 1.03971e-19 5 5 1.20166e-17 0
2.962e-06 0 5 7.31058e-39 5 9.90196e-20 5 5 1.09242e-17 0
2.963e-06 0 5 6.64598e-39 5 9.43044e-20 5 5 9.93109e-18 0
2.964e-06 0 5 6.0418e-39 5 8.98137e-20 5 5 9.02826e-18 0
2.965e-06 0 5 5.49255e-39 5 8.55369e-20 5 5 8.20751e-18 0
2.966e-06 0 5 4.99322e-39 5 8.14637e-20 5 5 7.46137e-18 0
2.967e-06 0 5 4.5393e-39 5 7.75844e-20 5 5 6.78307e-18 0
2.968e-06 0 5 4.12663e-39 5 7.38899e-20 5 5 6.16642e-18 0
2.969e-06 0 5 3.75148e-39 5 7.03714e-20 5 5 5.60584e-18 0
2.97e-06 0 5 3.41044e-39 5 6.70204e-20 5 5 5.09622e-18 0
2.971e-06 0 5 3.1004e-39 5 6.38289e-20 5 5 4.63293e-18 0
2.972e-06 0 5 2.81855e-39 5 6.07894e-20 5 5 4.21175e-18 0
2.973e-06 0 5 2.56231e-39 5 5.78947e-20 5 5 3.82886e-18 0
2.974e-06 0 5 2.32938e-39 5 5.51378e-20 5 5 3.48079e-18 0
2.975e-06 0 5 2.11761e-39 5 5.25122e-20 5 5 3.16435e-18 0
2.976e-06 0 5 1.9251e-39 5 5.00116e-20 5 5 2.87668e-18 0
2.977e-06 0 5 1.75009e-39 5 4.76301e-20 5 5 2.61517e-18 0
2.978e-06 0 5 1.591e-39 5 4.5362e-20 5 5 2.37742e-18 0
2.979e-06 0 5 1.44636e-39 5 4.32019e-20 5 5 2.16129e-18 0
2.98e-06 0 5 1.31487e-39 5 4.11447e-20 5 5 1.96481e-18 0
2.981e-06 0 5 1.19534e-39 5 3.91854e-20 5 5 1.78619e-18 0
2.982e-06 0 5 1.08667e-39 5 3.73194e-20 5 5 1.62381e-18 0
2.983e-06 0 5 9.87883e-40 5 3.55423e-20 5 5 1.47619e-18 0
2.984e-06 0 5 8.98075e-40 5 3.38498e-20 5 5 1.34199e-18 0
2.985e-06 0 5 8.16432e-40 5 3.22379e-20 5 5 1.21999e-18 0
2.986e-06 0 5 7.42211e-40 5 3.07028e-20 5 5 1.10909e-18 0
2.987e-06 0 5 6.74737e-40 5 2.92408e-20 5 5 1.00826e-18 0
2.988e-06 0 5 6.13398e-40 5 2.78483e-20 5 5 9.166e-19 0
2.989e-06 0 5 5.57634e-40 5 2.65222e-20 5 5 8.33272e-19 0
2.99e-06 0 5 5.0694e-40 5 2.52593e-20 5 5 7.5752e-19 0
2.991e-06 0 5 4.60855e-40 5 2.40564e-20 5 5 6.88655e-19 0
2.992e-06 0 5 4.18959e-40 5 2.29109e-20 5 5 6.2605e-19 0
2.993e-06 0 5 3.80872e-40 5 2.18199e-20 5 5 5.69136e-19 0
2.994e-06 0 5 3.46247e-40 5 2.07809e-20 5 5 5.17397e-19 0
2.995e-06 0 5 3.1477e-40 5 1.97913e-20 5 5 4.70361e-19 0
2.996e-06 0 5 2.86154e-40 5 1.88489e-20 5 5 4.276e-19 0
2.997e-06 0 5 2.6014e-40 5 1.79513e-20 5 5 3.88728e-19 0
2.998e-06 0 5 2.36491e-40 5 1.70965e-20 5 5 3.53389e-19 0
2.999e-06 0 5 2.14992e-40 5 1.62824e-20 5 5 3.21263e-19 0
3e-06 7.18919e-11 5 1.95447e-40 5 1.5507e-20 5 5 2.92057e-19 -1.43784e-12
3.001e-06 0.5 5 1.77679e-40 5 1.47686e-20 5 5 2.65506e-19 -0.01
3.002e-06 1 5 1.61527e-40 5 1.40653e-20 5 5 2.41369e-19 -0.01
3.003e-06 1.5 5 1.46842e-40 5 1.33955e-20 5 5 2.19427e-19 -0.01
3.004e-06 2 5 1.33493e-40 5 1.27576e-20 5 5 1.99479e-19 -0.01
3.005e-06 2.5 5 0.227273 5 1.21501e-20 5 5 1.81344e-19 -0.01
3.006e-06 3 5 0.661157 5 1.15716e-20 5 5 1.64858e-19 -0.01
3.007e-06 3.5 5 1.0556 5 1.10205e-20 5 5 1.49871e-19 -0.01
3.008e-06 4 5 1.41418 5 1.04957e-20 5 5 1.36247e-19 -0.01
3.009e-06 4.5 5 1.74016 5 9.99595e-21 5 5 1.23861e-19 -0.01
3.01e-06 5 5 2.03651 5 9.51995e-21 5 5 1.12601e-19 -0.01
3.011e-06 5 5 2.30592 4.97337 9.06662e-21 5 5 1.02364e-19 -6.93889e-18
3.012e-06 5 5 2.55084 4.83138 8.63488e-21 5 5 9.30583e-20 -6.93889e-18
3.013e-06 5 5 2.77349 4.60132 8.22369e-21 5 5 8.45985e-20 -6.93889e-18
3.014e-06 5 5 2.9759 4.38221 7.83209e-21 5 5 7.69077e-20 -6.93889e-18
3.015e-06 5 5 3.15991 4.17353 7.45913e-21 5 5 6.99161e-20 -6.93889e-18
3.016e-06 5 5 3.32719 3.97479 7.10394e-21 5 5 6.35601e-20 -6.93889e-18
3.017e-06 5 5 3.47926 3.78552 6.76565e-21 5 5 5.77819e-20 -6.93889e-18
3.018e-06 5 5 3.61751 3.60525 6.44348e-21 5 5 5.2529e-20 -6.93889e-18
3.019e-06 5 5 3.74319 3.43357 6.13665e-21 5 5 4.77536e-20 -6.93889e-18
3.02e-06 5 5 3.85745 3.27007 5.84443e-21 5 5 4.34124e-20 -6.93889e-18
3.021e-06 5 5 3.96132 3.11435 5.56612e-21 5 5 3.94658e-20 -6.93889e-18
3.022e-06 5 5 4.05574 2.96605 5.30107e-21 5 5 3.5878e-20 -6.93889e-18
3.023e-06 5 5 4.14158 2.82481 5.04863e-21 5 5 3.26164e-20 -6.93889e-18
3.024e-06 5 5 4.21962 2.6903 0.0284307 5 5 2.96512e-20 -6.93889e-18
3.025e-06 5 5 4.29056 2.56219 0.116512 5 5 2.69557e-20 -6.93889e-18
3.026e-06 5 5 4.35506 2.44018 0.258498 5 5 2.45052e-20 -6.93889e-18
3.027e-06 5 5 4.41369 2.32398 0.449056 5 5 2.22774e-20 -6.93889e-18
3.028e-06 5 5 4.46699 2.21331 0.665768 5 5 2.02522e-20 -6.93889e-18
3.029e-06 5 5 4.51545 2.10792 0.87216 5 5 1.84111e-20 -6.93889e-18
3.03e-06 5 5 4.5595 2.00754 1.06872 5 5 1.67374e-20 -6.93889e-18
3.031e-06 5 5 4.59954 1.91194 1.25593 5 5 1.52158e-20 -6.93889e-18
3.032e-06 5 5 4.63595 1.8209 1.43422 5 5 1.38325e-20 -6.93889e-18
3.033e-06 5 5 4.66904 1.73419 1.60402 5 5 1.2575e-20 -6.93889e-18
3.034e-06 5 5 4.69913 1.65161 1.76573 5 5 1.14318e-20 -6.93889e-18
3.035e-06 5 5 4.72648 1.57296 1.91974 5 5 1.03926e-20 -6.93889e-18
3.036e-06 5 5 4.75135 1.49806 2.06642 5 5 9.4478e-21 -6.93889e-18
3.037e-06 5 5 4.77395 1.42672 2.20612 5 5 8.58891e-21 -6.93889e-18
3.038e-06 5 5 4.7945 1.35878 2.33916 5 4.91895 7.8081e-21 -6.93889e-18
3.039e-06 5 5 4.81318 1.29408 2.46586 5 4.73008 7.09827e-21 -6.93889e-18
3.04e-06 5 5 4.83017 1.23246 2.58654 5 4.44867 6.45298e-21 -6.93889e-18
3.041e-06 5 5 4.84561 1.17377 2.70146 5 4.08837 5.86634e-21 -6.93889e-18
3.042e-06 5 5 4.85964 1.11787 2.81092 5 3.7167 5.33304e-21 -6.93889e-18
3.043e-06 5 5 4.8724 1.06464 2.91516 5 3.37882 4.84822e-21 -6.93889e-18
3.044e-06 5 5 4.884 1.01394 3.01444 5 3.07165 4.40747e-21 -6.93889e-18
3.045e-06 5 5 4.89455 0.965661 3.10899 5 2.79241 4.00679e-21 -6.93889e-18
3.046e-06 5 5 4.90413 0.919677 3.19904 5 2.53856 3.64254e-21 -6.93889e-18
3.047e-06 5 5 4.91285 0.875883 3.2848 5 2.30778 3.3114e-21 -6.93889e-18
3.048e-06 5 5 4.92077 0.834174 3.36647 5 2.09798 3.01036e-21 -6.93889e-18
3.049e-06 5 5 4.92797 0.794452 3.44426 5 1.90725 2.73669e-21 -6.93889e-18
3.05e-06 5 5 4.93452 0.756621 3.51834 5 1.73387 2.4879e-21 -6.93889e-18
3.051e-06 5 5 4.94047 0.720591 3.5889 5 1.57624 2.26173e-21 -6.93889e-18
3.052e-06 5 5 4.94589 0.686277 3.65609 5 1.43295 2.05612e-21 -6.93889e-18
3.053e-06 5 5 4.95081 0.653597 3.72009 5 1.30268 1.8692e-21 -6.93889e-18
3.054e-06 5 5 4.95528 0.622474 3.78104 5 1.18426 1.69927e-21 -6.93889e-18
3.055e-06 5 5 4.95934 0.592832 3.83908 5 1.0766 1.54479e-21 -6.93889e-18
3.056e-06 5 5 4.96304 0.564602 3.89437 5 0.978723 1.40436e-21 -6.93889e-18
3.057e-06 5 5 4.9664 0.537716 3.94701 5 0.889748 1.27669e-21 -6.93889e-18
3.058e-06 5 5 4.96945 0.512111 3.99716 5 0.808862 1.16062e-21 -6.93889e-18
3.059e-06 5 5 4.97223 0.487724 4.04491 5 0.735329 1.05511e-21 -6.93889e-18
3.06e-06 5 5 4.97476 0.464499 4.09039 5 0.668481 9.59194e-22 -6.93889e-18
3.061e-06 5 5 4.97705 0.44238 4.13371 5 0.60771 8.71994e-22 -6.93889e-18
3.062e-06 5 5 4.97914 0.421315 4.17496 5 0.552464 7.92722e-22 -6.93889e-18
3.063e-06 5 5 4.98103 0.401252 4.21425 5 0.50224 7.20656e-22 -6.93889e-18
3.064e-06 5 5 4.98276 0.382145 4.25166 5 0.456582 6.55142e-22 -6.93889e-18
3.065e-06 5 5 4.98433 0.363947 4.2873 5 0.415074 5.95584e-22 -6.93889e-18
3.066e-06 5 5 4.98575 0.346617 4.32124 5 0.37734 5.4144e-22 -6.93889e-18
3.067e-06 5 5 4.98705 0.330111 4.35356 5 0.343037 4.92218e-22 -6.93889e-18
3.068e-06 5 5 4.98822 0.314392 4.38434 5 0.311851 4.47471e-22 -6.93889e-18
3.069e-06 5 5 4.98929 0.29942 4.41366 5 0.283501 4.06792e-22 -6.93889e-18
3.07e-06 5 5 4.99027 0.285162 4.44158 5 0.257728 3.69811e-22 -6.93889e-18
3.071e-06 5 5 4.99115 0.271583 4.46817 5 0.234299 3.36192e-22 -6.93889e-18
3.072e-06 5 5 4.99196 0.258651 4.4935 5 0.212999 3.05629e-22 -6.93889e-18
3.073e-06 5 5 4.99269 0.246334 4.51762 5 0.193635 2.77844e-22 -6.93889e-18
3.074e-06 5 5 4.99335 0.234604 4.54059 5 0.176032 2.52586e-22 -6.93889e-18
3.075e-06 5 5 4.99396 0.223432 4.56246 5 0.160029 2.29623e-22 -6.93889e-18
3.076e-06 5 5 4.99451 0.212793 4.5833 5 0.145481 2.08749e-22 -6.93889e-18
3.077e-06 5 5 4.99501 0.20266 4.60314 5 0.132255 1.89771e-22 -6.93889e-18
3.078e-06 5 5 4.99546 0.193009 4.62204 5 0.120232 1.72519e-22 -6.93889e-18
3.079e-06 5 5 4.99587 0.183818 4.64004 5 0.109302 1.56836e-22 -6.93889e-18
3.08e-06 5 5 4.99625 0.175065 4.65718 5 0.0993655 1.42578e-22 -6.93889e-18
3.081e-06 5 5 4.99659 0.166729 4.6735 5 0.0903322 1.29616e-22 -6.93889e-18
3.082e-06 5 5 4.9969 0.158789 4.68905 5 0.0821202 1.17833e-22 -6.93889e-18
3.083e-06 5 5 4.99718 0.151228 4.70386 5 0.0746547 1.07121e-22 -6.93889e-18
3.084e-06 5 5 4.99744 0.144026 4.71796 5 0.0678679 9.73827e-23 -6.93889e-18
3.085e-06 5 5 4.99767 0.137168 4.73139 5 0.0616981 8.85297e-23 -6.93889e-18
3.086e-06 5 5 4.99788 0.130636 4.74418 5 0.0560892 8.04816e-23 -6.93889e-18
3.087e-06 5 5 4.99807 0.124415 4.75636 5 0.0509902 7.31651e-23 -6.93889e-18
3.088e-06 5 5 4.99825 0.118491 4.76796 5 0.0463547 6.65137e-23 -6.93889e-18
3.089e-06 5 5 4.99841 0.112848 4.77901 5 0.0421407 6.0467e-23 -6.93889e-18
3.09e-06 5 5 4.99855 0.107475 4.78954 5 0.0383097 5.497e-23 -6.93889e-18
3.091e-06 5 5 4.99868 0.102357 4.79956 5 0.034827 4.99727e-23 -6.93889e-18
3.092e-06 5 5 4.9988 0.0974827 4.8091 5 0.0316609 4.54298e-23 -6.93889e-18
3.093e-06 5 5 4.99891 0.0928407 4.81819 5 0.0287826 4.12998e-23 -6.93889e-18
3.094e-06 5 5 4.99901 0.0884197 4.82685 5 0.026166 3.75453e-23 -6.93889e-18
3.095e-06 5 5 4.9991 0.0842092 4.8351 5 0.0237873 3.4132e-23 -6.93889e-18
3.096e-06 5 5 4.99918 0.0801993 4.84295 5 0.0216248 3.10291e-23 -6.93889e-18
3.097e-06 5 5 4.99926 0.0763803 4.85043 5 0.0196589 2.82083e-23 -6.93889e-18
3.098e-06 5 5 4.99933 0.0727431 4.85755 5 0.0178718 2.56439e-23 -6.93889e-18
3.099e-06 5 5 4.99939 0.0692792 4.86433 5 0.016247 2.33126e-23 -6.93889e-18
3.1e-06 5 5 4.99944 0.0659801 4.87079 5 0.01477 2.11933e-23 -6.93889e-18
3.101e-06 5 5 4.99949 0.0628382 4.87695 5 0.0134273 1.92667e-23 -6.93889e-18
3.102e-06 5 5 4.99954 0.0598459 4.88281 5 0.0122066 1.75151e-23 -6.93889e-18
3.103e-06 5 5 4.99958 0.0569961 4.88839 5 0.011097 1.59229e-23 -6.93889e-18
3.104e-06 5 5 4.99962 0.054282 4.8937 5 0.0100881 1.44753e-23 -6.93889e-18
3.105e-06 5 5 4.99965 0.0516972 4.89876 5 0.00917103 1.31594e-23 -6.93889e-18
3.106e-06 5 5 4.99969 0.0492354 4.90358 5 0.0083373 1.19631e-23 -6.93889e-18
3.107e-06 5 5 4.99971 0.0468909 4.90818 5 0.00757937 1.08755e-23 -6.93889e-18
3.108e-06 5 5 4.99974 0.044658 4.91255 5 0.00689033 9.88684e-24 -6.93889e-18
3.109e-06 5 5 4.99976 0.0425314 4.91671 5 0.00626394 8.98804e-24 -6.93889e-18
3.11e-06 5 5 4.99978 0.0405061 4.92068 5 0.00569449 8.17094e-24 -6.93889e-18
3.111e-06 5 5 4.9998 0.0385772 4.92446 5 0.00517681 7.42813e-24 -6.93889e-18
3.112e-06 5 5 4.99982 0.0367402 4.92805 5 0.00470619 6.75284e-24 -6.93889e-18
3.113e-06 5 5 4.99984 0.0349907 4.93148 5 0.00427836 6.13895e-24 -6.93889e-18
3.114e-06 5 5 4.99985 0.0333245 4.93474 5 0.00388941 5.58086e-24 -6.93889e-18
3.115e-06 5 5 4.99987 0.0317376 4.93785 5 0.00353583 5.07351e-24 -6.93889e-18
3.116e-06 5 5 4.99988 0.0302263 4.94081 5 0.00321439 4.61228e-24 -6.93889e-18
3.117e-06 5 5 4.99989 0.0287869 4.94363 5 0.00292217 4.19298e-24 -6.93889e-18
3.118e-06 5 5 4.9999 0.0274161 4.94631 5 0.00265652 3.8118e-24 -6.93889e-18
3.119e-06 5 5 4.99991 0.0261106 4.94887 5 0.00241502 3.46528e-24 -6.93889e-18
3.12e-06 5 5 4.99992 0.0248672 4.9513 5 0.00219547 3.15025e-24 -6.93889e-18
3.121e-06 5 5 4.99992 0.0236831 4.95362 5 0.00199588 2.86386e-24 -6.93889e-18
3.122e-06 5 5 4.99993 0.0225553 4.95583 5 0.00181444 2.60351e-24 -6.93889e-18
3.123e-06 5 5 4.99994 0.0214812 4.95793 5 0.00164949 2.36683e-24 -6.93889e-18
3.124e-06 5 5 4.99994 0.0204583 4.95994 5 0.00149954 2.15166e-24 -6.93889e-18
3.125e-06 5 5 4.99995 0.0194841 4.96185 5 0.00136322 1.95606e-24 -6.93889e-18
3.126e-06 5 5 4.99995 0.0185563 4.96366 5 0.00123929 1.77823e-24 -6.93889e-18
3.127e-06 5 5 4.99996 0.0176727 4.96539 5 0.00112662 1.61658e-24 -6.93889e-18
3.128e-06 5 5 4.99996 0.0168311 4.96704 5 0.0010242 1.46962e-24 -6.93889e-18
3.129e-06 5 5 4.99996 0.0160296 4.96861 5 0.000931095 1.33601e-24 -6.93889e-18
3.13e-06 5 5 4.99997 0.0152663 4.9701 5 0.00084645 1.21456e-24 -6.93889e-18
3.131e-06 5 5 4.99997 0.0145393 4.97153 5 0.0007695 1.10414e-24 -6.93889e-18
3.132e-06 5 5 4.99997 0.013847 4.97288 5 0.000699545 1.00377e-24 -6.93889e-18
3.133e-06 5 5 4.99998 0.0131876 4.97418 5 0.00063595 9.12516e-25 -6.93889e-18
3.134e-06 5 5 4.99998 0.0125596 4.97541 5 0.000578137 8.2956e-25 -6.93889e-18
3.135e-06 5 5 4.99998 0.0119616 4.97658 5 0.000525579 7.54145e-25 -6.93889e-18
3.136e-06 5 5 4.99998 0.011392 4.97769 5 0.000477799 6.85586e-25 -6.93889e-18
3.137e-06 5 5 4.99998 0.0108495 4.97875 5 0.000434363 6.2326e-25 -6.93889e-18
3.138e-06 5 5 4.99999 0.0103328 4.97977 5 0.000394875 5.666e-25 -6.93889e-18
3.139e-06 5 5 4.99999 0.0098408 4.98073 5 0.000358977 5.15091e-25 -6.93889e-18
3.14e-06 5 5 4.99999 0.00937219 4.98165 5 0.000326343 4.68265e-25 -6.93889e-18
3.141e-06 5 5 4.99999 0.0089259 4.98252 5 0.000296675 4.25695e-25 -6.93889e-18
3.142e-06 5 5 4.99999 0.00850086 4.98335 5 0.000269705 3.86996e-25 -6.93889e-18
3.143e-06 5 5 4.99999 0.00809605 4.98415 5 0.000245186 3.51814e-25 -6.93889e-18
3.144e-06 5 5 4.99999 0.00771053 4.9849 5 0.000222897 3.19831e-25 -6.93889e-18
3.145e-06 5 5 4.99999 0.00734336 4.98562 5 0.000202633 2.90756e-25 -6.93889e-18
3.146e-06 5 5 4.99999 0.00699368 4.9863 5 0.000184212 2.64323e-25 -6.93889e-18
3.147e-06 5 5 4.99999 0.00666064 4.98696 5 0.000167466 2.40294e-25 -6.93889e-18
3.148e-06 5 5 4.99999 0.00634347 4.98758 5 0.000152241 2.18449e-25 -6.93889e-18
3.149e-06 5 5 4.99999 0.0060414 4.98817 5 0.000138401 1.9859e-25 -6.93889e-18
3.15e-06 5 5 5 0.00575371 4.98873 5 0.000125819 1.80536e-25 -6.93889e-18
3.151e-06 5 5 5 0.00547973 4.98927 5 0.000114381 1.64124e-25 -6.93889e-18
3.152e-06 5 5 5 0.00521879 4.98978 5 0.000103983 1.49204e-25 -6.93889e-18
3.153e-06 5 5 5 0.00497027 4.99027 5 9.453e-05 1.3564e-25 -6.93889e-18
3.154e-06 5 5 5 0.0047336 4.99073 5 8.59363e-05 1.23309e-25 -6.93889e-18
3.155e-06 5 5 5 0.00450819 4.99117 5 7.81239e-05 1.12099e-25 -6.93889e-18
3.156e-06 5 5 5 0.00429351 4.99159 5 7.10218e-05 1.01908e-25 -6.93889e-18
3.157e-06 5 5 5 0.00408906 4.99199 5 6.45652e-05 9.26437e-26 -6.93889e-18
3.158e-06 5 5 5 0.00389434 4.99237 5 5.86957e-05 8.42215e-26 -6.93889e-18
3.159e-06 5 5 5 0.0037089 4.99274 5 5.33597e-05 7.6565e-26 -6.93889e-18
3.16e-06 5 5 5 0.00353228 4.99308 5 4.85088e-05 6.96046e-26 -6.93889e-18
3.161e-06 5 5 5 0.00336408 4.99341 5 4.40989e-05 6.32769e-26 -6.93889e-18
3.162e-06 5 5 5 0.00320388 4.99373 5 4.00899e-05 5.75244e-26 -6.93889e-18
3.163e-06 5 5 5 0.00305132 4.99402 5 3.64454e-05 5.2295e-26 -6.93889e-18
3.164e-06 5 5 5 0.00290602 4.99431 5 3.31322e-05 4.75409e-26 -6.93889e-18
3.165e-06 5 5 5 0.00276763 4.99458 5 3.01202e-05 4.3219e-26 -6.93889e-18
3.166e-06 5 5 5 0.00263584 4.99484 5 2.7382e-05 3.929e-26 -6.93889e-18
3.167e-06 5 5 5 0.00251033 4.99508 5 2.48927e-05 3.57182e-26 -6.93889e-18
3.168e-06 5 5 5 0.00239079 4.99532 5 2.26297e-05 3.2471e-26 -6.93889e-18
3.169e-06 5 5 5 0.00227694 4.99554 5 2.05725e-05 2.95191e-26 -6.93889e-18
3.17e-06 5 5 5 0.00216851 4.99575 5 1.87022e-05 2.68356e-26 -6.93889e-18
3.171e-06 5 5 5 0.00206525 4.99596 5 1.7002e-05 2.4396e-26 -6.93889e-18
3.172e-06 5 5 5 0.00196691 4.99615 5 1.54564e-05 2.21782e-26 -6.93889e-18
3.173e-06 5 5 5 0.00187324 4.99633 5 1.40513e-05 2.0162e-26 -6.93889e-18
3.174e-06 5 5 5 0.00178404 4.99651 5 1.27739e-05 1.83291e-26 -6.93889e-18
3.175e-06 5 5 5 0.00169909 4.99667 5 1.16126e-05 1.66628e-26 -6.93889e-18
3.176e-06 5 5 5 0.00161818 4.99683 5 1.05569e-05 1.5148e-26 -6.93889e-18
3.177e-06 5 5 5 0.00154112 4.99698 5 9.59721e-06 1.37709e-26 -6.93889e-18
3.178e-06 5 5 5 0.00146774 4.99713 5 8.72474e-06 1.2519e-26 -6.93889e-18
3.179e-06 5 5 5 0.00139784 4.99726 5 7.93158e-06 1.13809e-26 -6.93889e-18
3.18e-06 5 5 5 0.00133128 4.99739 5 7.21053e-06 1.03463e-26 -6.93889e-18
3.181e-06 5 5 5 0.00126789 4.99752 5 6.55502e-06 9.40571e-27 -6.93889e-18
3.182e-06 5 5 5 0.00120751 4.99764 5 5.95911e-06 8.55064e-27 -6.93889e-18
3.183e-06 5 5 5 0.00115001 4.99775 5 5.41737e-06 7.77331e-27 -6.93889e-18
3.184e-06 5 5 5 0.00109525 4.99786 5 4.92489e-06 7.06665e-27 -6.93889e-18
3.185e-06 5 5 5 0.00104309 4.99796 5 4.47717e-06 6.42422e-27 -6.93889e-18
3.186e-06 5 5 5 0.000993421 4.99805 5 4.07015e-06 5.8402e-27 -6.93889e-18
3.187e-06 5 5 5 0.000946116 4.99815 5 3.70014e-06 5.30928e-27 -6.93889e-18
3.188e-06 5 5 5 0.000901063 4.99824 5 3.36376e-06 4.82661e-27 -6.93889e-18
3.189e-06 5 5 5 0.000858155 4.99832 5 3.05797e-06 4.38783e-27 -6.93889e-18
3.19e-06 5 5 5 0.00081729 4.9984 5 2.77997e-06 3.98894e-27 -6.93889e-18
3.191e-06 5 5 5 0.000778372 4.99848 5 2.52725e-06 3.62631e-27 -6.93889e-18
3.192e-06 5 5 5 0.000741306 4.99855 5 2.2975e-06 3.29664e-27 -6.93889e-18
3.193e-06 5 5 5 0.000706006 4.99862 5 2.08863e-06 2.99695e-27 -6.93889e-18
3.194e-06 5 5 5 0.000672387 4.99868 5 1.89876e-06 2.7245e-27 -6.93889e-18
3.195e-06 5 5 5 0.000640368 4.99875 5 1.72614e-06 2.47682e-27 -6.93889e-18
3.196e-06 5 5 5 0.000609875 4.99881 5 1.56922e-06 2.25165e-27 -6.93889e-18
3.197e-06 5 5 5 0.000580833 4.99886 5 1.42656e-06 2.04696e-27 -6.93889e-18
3.198e-06 5 5 5 0.000553174 4.99892 5 1.29688e-06 1.86087e-27 -6.93889e-18
3.199e-06 5 5 5 0.000526833 4.99897 5 1.17898e-06 1.6917e-27 -6.93889e-18
3.2e-06 5 5 5 0.000501745 4.99902 5 1.0718e-06 1.53791e-27 -6.93889e-18
3.201e-06 5 5 5 0.000477853 4.99906 5 9.74362e-07 1.3981e-27 -6.93889e-18
3.202e-06 5 5 5 0.000455098 4.99911 5 8.85784e-07 1.271e-27 -6.93889e-18
3.203e-06 5 5 5 0.000433426 4.99915 5 8.05258e-07 1.15545e-27 -6.93889e-18
3.204e-06 5 5 5 0.000412787 4.99919 5 7.32053e-07 1.05041e-27 -6.93889e-18
3.205e-06 5 5 5 0.000393131 4.99923 5 6.65503e-07 9.5492e-28 -6.93889e-18
3.206e-06 5 5 5 0.00037441 4.99927 5 6.05002e-07 8.68109e-28 -6.93889e-18
3.207e-06 5 5 5 0.000356581 4.9993 5 5.50002e-07 7.8919e-28 -6.93889e-18
3.208e-06 5 5 5 0.000339601 4.99933 5 5.00002e-07 7.17446e-28 -6.93889e-18
3.209e-06 5 5 5 0.00032343 4.99937 5 4.54547e-07 6.52223e-28 -6.93889e-18
3.21e-06 5 5 5 0.000308028 4.9994 5 4.13225e-07 5.9293e-28 -6.93889e-18
3.211e-06 5 5 5 0.00029336 4.99943 5 3.75659e-07 5.39027e-28 -6.93889e-18
3.212e-06 5 5 5 0.000279391 4.99945 5 3.41508e-07 4.90025e-28 -6.93889e-18
3.213e-06 5 5 5 0.000266086 4.99948 5 3.10462e-07 4.45477e-28 -6.93889e-18
3.214e-06 5 5 5 0.000253415 4.9995 5 2.82238e-07 4.04979e-28 -6.93889e-18
3.215e-06 5 5 5 0.000241348 4.99953 5 2.5658e-07 3.68163e-28 -6.93889e-18
3.216e-06 5 5 5 0.000229855 4.99955 5 2.33255e-07 3.34694e-28 -6.93889e-18
3.217e-06 5 5 5 0.00021891 4.99957 5 2.1205e-07 3.04267e-28 -6.93889e-18
3.218e-06 5 5 5 0.000208486 4.99959 5 1.92772e-07 2.76606e-28 -6.93889e-18
3.219e-06 5 5 5 0.000198558 4.99961 5 1.75248e-07 2.5146e-28 -6.93889e-18
3.22e-06 5 5 5 0.000189103 4.99963 5 1.59316e-07 2.286e-28 -6.93889e-18
