t 1 2 3 5 4 7 6 8
0.0000000e+000 4.9999900e+000 4.9999900e+000 4.9999900e+000 4.9999950e+000 0.0000000e+000 -0.0000000e+000 0.0000000e+000 0.0000000e+000
3.0000000e-005 5.0000000e+000 5.0000000e+000 5.0000000e+000 5.0000000e+000 0.0000000e+000 -0.0000000e+000 0.0000000e+000 0.0000000e+000
6.0000000e-005 5.0000000e+000 5.0000000e+000 5.0000000e+000 5.0000000e+000 0.0000000e+000 -0.0000000e+000 0.0000000e+000 0.0000000e+000
9.0000000e-005 5.0000000e+000 5.0000000e+000 5.0000000e+000 5.0000000e+000 0.0000000e+000 -0.0000000e+000 0.0000000e+000 0.0000000e+000
1.2000000e-004 5.0000000e+000 5.0000000e+000 5.0000000e+000 5.0000000e+000 0.0000000e+000 -0.0000000e+000 0.0000000e+000 0.0000000e+000
1.5000000e-004 5.0000000e+000 5.0000000e+000 5.0000000e+000 5.0000000e+000 0.0000000e+000 -0.0000000e+000 0.0000000e+000 0.0000000e+000
1.8000000e-004 5.0000000e+000 5.0000000e+000 5.0000000e+000 5.0000000e+000 0.0000000e+000 -0.0000000e+000 0.0000000e+000 0.0000000e+000
2.1000000e-004 5.0000000e+000 5.0000000e+000 5.0000000e+000 5.0000000e+000 0.0000000e+000 -0.0000000e+000 0.0000000e+000 0.0000000e+000
2.4000000e-004 5.0000000e+000 5.0000000e+000 5.0000000e+000 5.0000000e+000 0.0000000e+000 -0.0000000e+000 0.0000000e+000 0.0000000e+000
2.7000000e-004 5.0000000e+000 5.0000000e+000 5.0000000e+000 5.0000000e+000 0.0000000e+000 -0.0000000e+000 0.0000000e+000 0.0000000e+000
3.0000000e-004 5.0000000e+000 5.0000000e+000 5.0000000e+000 5.0000000e+000 0.0000000e+000 -0.0000000e+000 0.0000000e+000 0.0000000e+000
3.3000000e-004 5.0000000e+000 5.0000000e+000 5.0000000e+000 5.0000000e+000 0.0000000e+000 -0.0000000e+000 0.0000000e+000 0.0000000e+000
3.6000000e-004 5.0000000e+000 5.0000000e+000 5.0000000e+000 5.0000000e+000 0.0000000e+000 -0.0000000e+000 0.0000000e+000 0.0000000e+000
3.9000000e-004 5.0000000e+000 5.0000000e+000 5.0000000e+000 5.0000000e+000 0.0000000e+000 -0.0000000e+000 0.0000000e+000 0.0000000e+000
4.2000000e-004 5.0000000e+000 5.0000000e+000 5.0000000e+000 5.0000000e+000 0.0000000e+000 -0.0000000e+000 0.0000000e+000 0.0000000e+000
4.5000000e-004 5.0000000e+000 5.0000000e+000 5.0000000e+000 5.0000000e+000 0.0000000e+000 -0.0000000e+000 0.0000000e+000 0.0000000e+000
4.8000000e-004 5.0000000e+000 5.0000000e+000 5.0000000e+000 5.0000000e+000 0.0000000e+000 -0.0000000e+000 0.0000000e+000 0.0000000e+000
5.1000000e-004 5.0000000e+000 5.0000000e+000 5.0000000e+000 5.0000000e+000 0.0000000e+000 1.6666667e+000 0.0000000e+000 0.0000000e+000
