t 1 2 3 4 5 6 7 8 jV0100 
5.406e-06 5 5 5 2.16515e-08 5 5 3.18581e-15 4.57127e-36 -6.93889e-18
5.407e-06 5 5 5 2.06205e-08 5 5 2.89619e-15 4.1557e-36 -6.93889e-18
5.408e-06 5 5 5 1.96385e-08 5 5 2.6329e-15 3.77791e-36 -6.93889e-18
5.409e-06 5 5 5 1.87034e-08 5 5 2.39355e-15 3.43447e-36 -6.93889e-18
5.41e-06 5 5 5 1.78127e-08 5 5 2.17595e-15 3.12224e-36 -6.93889e-18
5.411e-06 5 5 5 1.69645e-08 5 5 1.97814e-15 2.8384e-36 -6.93889e-18
5.412e-06 5 5 5 1.61567e-08 5 5 1.79831e-15 2.58037e-36 -6.93889e-18
5.413e-06 5 5 5 1.53873e-08 5 5 1.63483e-15 2.34579e-36 -6.93889e-18
5.414e-06 5 5 5 1.46546e-08 5 5 1.4862e-15 2.13253e-36 -6.93889e-18
5.415e-06 5 5 5 1.39567e-08 5 5 1.3511e-15 1.93867e-36 -6.93889e-18
5.416e-06 5 5 5 1.32921e-08 5 5 1.22827e-15 1.76242e-36 -6.93889e-18
5.417e-06 5 5 5 1.26592e-08 5 5 1.11661e-15 1.6022e-36 -6.93889e-18
5.418e-06 5 5 5 1.20564e-08 5 5 1.0151e-15 1.45655e-36 -6.93889e-18
5.419e-06 5 5 5 1.14822e-08 5 5 9.22816e-16 1.32414e-36 -6.93889e-18
5.42e-06 5 5 5 1.09355e-08 5 5 8.38924e-16 1.20376e-36 -6.93889e-18
5.421e-06 5 5 5 1.04147e-08 5 5 7.62658e-16 1.09433e-36 -6.93889e-18
5.422e-06 5 5 5 9.9188e-09 5 5 6.93325e-16 9.94842e-37 -6.93889e-18
5.423e-06 5 5 5 9.44647e-09 5 5 6.30296e-16 9.04402e-37 -6.93889e-18
5.424e-06 5 5 5 8.99664e-09 5 5 5.72996e-16 8.22184e-37 -6.93889e-18
5.425e-06 5 5 5 8.56823e-09 5 5 5.20906e-16 7.4744e-37 -6.93889e-18
5.426e-06 5 5 5 8.16022e-09 5 5 4.73551e-16 6.79491e-37 -6.93889e-18
5.427e-06 5 5 5 7.77164e-09 5 5 4.30501e-16 6.17719e-37 -6.93889e-18
5.428e-06 5 5 5 7.40156e-09 5 5 3.91364e-16 5.61563e-37 -6.93889e-18
5.429e-06 5 5 5 7.0491e-09 5 5 3.55786e-16 5.10511e-37 -6.93889e-18
5.43e-06 5 5 5 6.71343e-09 5 5 3.23441e-16 4.64101e-37 -6.93889e-18
5.431e-06 5 5 5 6.39374e-09 5 5 2.94038e-16 4.2191e-37 -6.93889e-18
5.432e-06 5 5 5 6.08928e-09 5 5 2.67307e-16 3.83555e-37 -6.93889e-18
5.433e-06 5 5 5 5.79931e-09 5 5 2.43006e-16 3.48686e-37 -6.93889e-18
5.434e-06 5 5 5 5.52316e-09 5 5 2.20915e-16 3.16987e-37 -6.93889e-18
5.435e-06 5 5 5 5.26015e-09 5 5 2.00832e-16 2.8817e-37 -6.93889e-18
5.436e-06 5 5 5 5.00967e-09 5 5 1.82574e-16 2.61973e-37 -6.93889e-18
5.437e-06 5 5 5 4.77111e-09 5 5 1.65977e-16 2.38157e-37 -6.93889e-18
5.438e-06 5 5 5 4.54391e-09 5 5 1.50888e-16 2.16507e-37 -6.93889e-18
5.439e-06 5 5 5 4.32754e-09 5 5 1.37171e-16 1.96824e-37 -6.93889e-18
5.44e-06 5 5 5 4.12146e-09 5 5 1.24701e-16 1.78931e-37 -6.93889e-18
5.441e-06 5 5 5 3.9252e-09 5 5 1.13364e-16 1.62665e-37 -6.93889e-18
5.442e-06 5 5 5 3.73829e-09 5 5 1.03058e-16 1.47877e-37 -6.93889e-18
5.443e-06 5 5 5 3.56028e-09 5 5 9.36895e-17 1.34434e-37 -6.93889e-18
5.444e-06 5 5 5 3.39074e-09 5 5 8.51722e-17 1.22212e-37 -6.93889e-18
5.445e-06 5 5 5 3.22928e-09 5 5 7.74293e-17 1.11102e-37 -6.93889e-18
5.446e-06 5 5 5 3.0755e-09 5 5 7.03903e-17 1.01002e-37 -6.93889e-18
5.447e-06 5 5 5 2.92905e-09 5 5 6.39912e-17 9.182e-38 -6.93889e-18
5.448e-06 5 5 5 2.78957e-09 5 5 5.81738e-17 8.34727e-38 -6.93889e-18
5.449e-06 5 5 5 2.65673e-09 5 5 5.28853e-17 7.58843e-38 -6.93889e-18
5.45e-06 5 5 5 2.53022e-09 5 5 4.80775e-17 6.89857e-38 -6.93889e-18
5.451e-06 5 5 5 2.40973e-09 5 5 4.37068e-17 6.27143e-38 -6.93889e-18
5.452e-06 5 5 5 2.29499e-09 5 5 3.97335e-17 5.7013e-38 -6.93889e-18
5.453e-06 5 5 5 2.1857e-09 5 5 3.61213e-17 5.183e-38 -6.93889e-18
5.454e-06 5 5 5 2.08162e-09 5 5 3.28376e-17 4.71182e-38 -6.93889e-18
5.455e-06 5 5 5 1.98249e-09 5 5 2.98524e-17 4.28347e-38 -6.93889e-18
5.456e-06 5 5 5 1.88809e-09 5 5 2.71385e-17 3.89406e-38 -6.93889e-18
5.457e-06 5 5 5 1.79818e-09 5 5 2.46714e-17 3.54006e-38 -6.93889e-18
5.458e-06 5 5 5 1.71255e-09 5 5 2.24285e-17 3.21823e-38 -6.93889e-18
5.459e-06 5 5 5 1.631e-09 5 5 2.03896e-17 2.92567e-38 -6.93889e-18
5.46e-06 5 5 5 1.55334e-09 5 5 1.8536e-17 2.6597e-38 -6.93889e-18
5.461e-06 5 5 5 1.47937e-09 5 5 1.68509e-17 2.41791e-38 -6.93889e-18
5.462e-06 5 5 5 1.40892e-09 5 5 1.5319e-17 2.1981e-38 -6.93889e-18
5.463e-06 5 5 5 1.34183e-09 5 5 1.39263e-17 1.99827e-38 -6.93889e-18
5.464e-06 5 5 5 1.27793e-09 5 5 1.26603e-17 1.81661e-38 -6.93889e-18
5.465e-06 5 5 5 1.21708e-09 5 5 1.15094e-17 1.65146e-38 -6.93889e-18
5.466e-06 5 5 5 1.15912e-09 5 5 1.04631e-17 1.50133e-38 -6.93889e-18
5.467e-06 5 5 5 1.10393e-09 5 5 9.51188e-18 1.36485e-38 -6.93889e-18
5.468e-06 5 5 5 1.05136e-09 5 5 8.64716e-18 1.24077e-38 -6.93889e-18
5.469e-06 5 5 5 1.00129e-09 5 5 7.86106e-18 1.12797e-38 -6.93889e-18
5.47e-06 5 5 5 9.53614e-10 5 5 7.14642e-18 1.02543e-38 -6.93889e-18
5.471e-06 5 5 5 9.08204e-10 5 5 6.49674e-18 9.32208e-39 -6.93889e-18
5.472e-06 5 5 5 8.64956e-10 5 5 5.90613e-18 8.47462e-39 -6.93889e-18
5.473e-06 5 5 5 8.23768e-10 5 5 5.36921e-18 7.7042e-39 -6.93889e-18
5.474e-06 5 5 5 7.84541e-10 5 5 4.8811e-18 7.00382e-39 -6.93889e-18
5.475e-06 5 5 5 7.47181e-10 5 5 4.43736e-18 6.3671e-39 -6.93889e-18
5.476e-06 5 5 5 7.11601e-10 5 5 4.03397e-18 5.78828e-39 -6.93889e-18
5.477e-06 5 5 5 6.77716e-10 5 5 3.66724e-18 5.26207e-39 -6.93889e-18
5.478e-06 5 5 5 6.45443e-10 5 5 3.33386e-18 4.7837e-39 -6.93889e-18
5.479e-06 5 5 5 6.14708e-10 5 5 3.03078e-18 4.34882e-39 -6.93889e-18
5.48e-06 5 5 5 5.85436e-10 5 5 2.75525e-18 3.95347e-39 -6.93889e-18
5.481e-06 5 5 5 5.57558e-10 5 5 2.50477e-18 3.59406e-39 -6.93889e-18
5.482e-06 5 5 5 5.31008e-10 5 5 2.27707e-18 3.26733e-39 -6.93889e-18
5.483e-06 5 5 5 5.05722e-10 5 5 2.07006e-18 2.9703e-39 -6.93889e-18
5.484e-06 5 5 5 4.8164e-10 5 5 1.88187e-18 2.70027e-39 -6.93889e-18
5.485e-06 5 5 5 4.58705e-10 5 5 1.7108e-18 2.45479e-39 -6.93889e-18
5.486e-06 5 5 5 4.36862e-10 5 5 1.55527e-18 2.23163e-39 -6.93889e-18
5.487e-06 5 5 5 4.16059e-10 5 5 1.41388e-18 2.02876e-39 -6.93889e-18
5.488e-06 5 5 5 3.96246e-10 5 5 1.28535e-18 1.84432e-39 -6.93889e-18
5.489e-06 5 5 5 3.77377e-10 5 5 1.1685e-18 1.67666e-39 -6.93889e-18
5.49e-06 5 5 5 3.59407e-10 5 5 1.06227e-18 1.52423e-39 -6.93889e-18
5.491e-06 5 5 5 3.42292e-10 5 5 9.65699e-19 1.38567e-39 -6.93889e-18
5.492e-06 5 5 5 3.25993e-10 5 5 8.77908e-19 1.2597e-39 -6.93889e-18
5.493e-06 5 5 5 3.10469e-10 5 5 7.98098e-19 1.14518e-39 -6.93889e-18
5.494e-06 5 5 5 2.95685e-10 5 5 7.25544e-19 1.04107e-39 -6.93889e-18
5.495e-06 5 5 5 2.81605e-10 5 5 6.59586e-19 9.4643e-40 -6.93889e-18
5.496e-06 5 5 5 2.68195e-10 5 5 5.99623e-19 8.6039e-40 -6.93889e-18
5.497e-06 5 5 5 2.55424e-10 5 5 5.45112e-19 7.82173e-40 -6.93889e-18
5.498e-06 5 5 5 2.43261e-10 5 5 4.95556e-19 7.11067e-40 -6.93889e-18
5.499e-06 5 5 5 2.31677e-10 5 5 4.50506e-19 6.46424e-40 -6.93889e-18
5.5e-06 5 5 5 2.20645e-10 5 5 4.09551e-19 5.87658e-40 -6.93889e-18
5.501e-06 5 5 5 2.10138e-10 5 5 3.72319e-19 5.34235e-40 -6.93889e-18
5.502e-06 5 5 5 2.00131e-10 5 5 3.38472e-19 4.85668e-40 -6.93889e-18
5.503e-06 5 5 5 1.90601e-10 5 5 3.07702e-19 4.41516e-40 -6.93889e-18
5.504e-06 5 5 5 1.81525e-10 5 5 2.79729e-19 4.01379e-40 -6.93889e-18
5.505e-06 5 5 5 1.72881e-10 5 5 2.54299e-19 3.6489e-40 -6.93889e-18
5.506e-06 5 5 5 1.64649e-10 5 5 2.31181e-19 3.31718e-40 -6.93889e-18
5.507e-06 5 5 5 1.56808e-10 5 5 2.10164e-19 3.01562e-40 -6.93889e-18
5.508e-06 5 5 5 1.49341e-10 5 5 1.91058e-19 2.74147e-40 -6.93889e-18
5.509e-06 5 5 5 1.4223e-10 5 5 1.73689e-19 2.49224e-40 -6.93889e-18
5.51e-06 5 5 5 1.35457e-10 5 5 1.579e-19 2.26568e-40 -6.93889e-18
5.511e-06 4.5 5 5 1.29006e-10 5 5 1.43545e-19 2.05971e-40 0.01
5.512e-06 4 5 5 1.22863e-10 5 5 1.30495e-19 1.87246e-40 0.01
5.513e-06 3.5 5 5 1.17013e-10 5 5 1.18632e-19 1.70224e-40 0.01
5.514e-06 3 5 5 1.11441e-10 5 5 1.07848e-19 1.54749e-40 0.01
5.515e-06 2.5 5 4.77273 1.06134e-10 5 5 9.80432e-20 1.40681e-40 0.01
5.516e-06 2 5 4.33884 1.0108e-10 5 5 8.91302e-20 1.27892e-40 0.01
5.517e-06 1.5 5 3.9444 9.62666e-11 5 5 8.10274e-20 1.16265e-40 0.01
5.518e-06 1 5 3.58582 9.16825e-11 5 5 7.36613e-20 1.05696e-40 0.01
5.519e-06 0.5 5 3.25984 8.73166e-11 5 5 6.69648e-20 9.60868e-41 0.01
5.52e-06 1.94442e-10 5 2.96349 8.31587e-11 5 5 6.08771e-20 8.73517e-41 0.01
5.521e-06 0 5 2.69408 0.0266285 5 5 5.53428e-20 7.94106e-41 3.88884e-12
5.522e-06 0 5 2.44916 0.168616 5 5 5.03117e-20 7.21915e-41 0
5.523e-06 0 5 2.22651 0.398682 5 5 4.57379e-20 6.56286e-41 0
5.524e-06 0 5 2.0241 0.617792 5 5 4.15799e-20 5.96624e-41 0
5.525e-06 0 5 1.84009 0.826469 5 5 3.77999e-20 5.42385e-41 0
5.526e-06 0 5 1.67281 1.02521 5 5 3.43635e-20 4.93077e-41 0
5.527e-06 0 5 1.52074 1.21448 5 5 3.12396e-20 4.48252e-41 0
5.528e-06 0 5 1.38249 1.39475 5 5 2.83996e-20 4.07502e-41 0
5.529e-06 0 5 1.25681 1.56643 5 5 2.58178e-20 3.70456e-41 0
5.53e-06 0 5 1.14255 1.72993 5 5 2.34708e-20 3.36778e-41 0
5.531e-06 0 5 1.03868 1.88565 5 5 2.13371e-20 3.06162e-41 0
5.532e-06 0 5 0.944259 2.03395 5 5 1.93973e-20 2.78329e-41 0
5.533e-06 0 5 0.858417 2.17519 5 5 1.76339e-20 2.53027e-41 0
5.534e-06 0 5 0.780379 2.3097 5 4.97157 1.60308e-20 2.30024e-41 0
5.535e-06 0 5 0.709435 2.43781 5 4.88349 1.45735e-20 2.09113e-41 0
5.536e-06 0 5 0.644941 2.55982 5 4.7415 1.32486e-20 1.90103e-41 0
5.537e-06 0 5 0.58631 2.67602 5 4.55094 1.20442e-20 1.72821e-41 0
5.538e-06 0 5 0.533009 2.78669 5 4.33423 1.09493e-20 1.5711e-41 0
5.539e-06 0 5 0.484554 2.89208 5 4.12784 9.95389e-21 1.42827e-41 0
5.54e-06 0 5 0.440504 2.99246 5 3.93128 9.04899e-21 1.29843e-41 0
5.541e-06 0 5 0.400458 3.08806 5 3.74407 8.22636e-21 1.18039e-41 0
5.542e-06 0 5 0.364053 3.1791 5 3.56578 7.47851e-21 1.07308e-41 0
5.543e-06 0 5 0.330957 3.26581 5 3.39598 6.79864e-21 9.75527e-42 0
5.544e-06 0 5 0.30087 3.34839 5 3.23427 6.18058e-21 8.86843e-42 0
5.545e-06 0 5 0.273518 3.42704 5 3.08026 5.61871e-21 8.06221e-42 0
5.546e-06 0 5 0.248653 3.50194 5 2.93358 5.10792e-21 7.32928e-42 0
5.547e-06 0 5 0.226048 3.57328 5 2.79388 4.64356e-21 6.66298e-42 0
5.548e-06 0 5 0.205498 3.64122 5 2.66084 4.22142e-21 0.0810523 0
5.549e-06 0 5 0.186817 3.70592 5 2.53414 3.83766e-21 0.269924 0
5.55e-06 0 5 0.169833 3.76754 5 2.41346 3.48878e-21 0.551329 0
5.551e-06 0 5 0.154394 3.82623 5 2.29854 3.17162e-21 0.91163 0
5.552e-06 0 5 0.140358 3.88213 5 2.18908 2.88329e-21 1.2833 0
5.553e-06 0 5 0.127598 3.93536 5 2.08484 2.62117e-21 1.62118 0
5.554e-06 0 5 0.115998 3.98606 5 1.98556 2.38288e-21 1.92835 0
5.555e-06 0 5 0.105453 4.03434 5 1.89101 2.16626e-21 2.20759 0
5.556e-06 0 5 0.0958664 4.08032 5 1.80096 1.96932e-21 2.46144 0
5.557e-06 0 5 0.0871513 4.12412 5 1.7152 1.7903e-21 2.69222 0
5.558e-06 0 5 0.0792284 4.16583 5 1.63353 1.62754e-21 2.90202 0
5.559e-06 0 5 0.0720259 4.20555 5 1.55574 1.47958e-21 3.09275 0
5.56e-06 0 5 0.0654781 4.24338 5 1.48166 1.34508e-21 3.26613 0
5.561e-06 0 5 0.0595255 4.27941 5 1.4111 1.2228e-21 3.42376 0
5.562e-06 0 5 0.0541141 4.31372 5 1.34391 1.11163e-21 3.56705 0
5.563e-06 0 5 0.0491946 4.3464 5 1.27991 1.01057e-21 3.69732 0
5.564e-06 0 5 0.0447224 4.37753 5 1.21896 9.18705e-22 3.81574 0
5.565e-06 0 5 0.0406567 4.40717 5 1.16092 8.35186e-22 3.9234 0
5.566e-06 0 5 0.0369607 4.4354 5 1.10563 7.5926e-22 4.02128 0
5.567e-06 0 5 0.0336006 4.46228 5 1.05299 6.90236e-22 4.11025 0
5.568e-06 0 5 0.030546 4.48789 5 1.00284 6.27488e-22 4.19114 0
5.569e-06 0 5 0.0277691 4.51228 5 0.955089 5.70443e-22 4.26467 0
5.57e-06 0 5 0.0252446 4.5355 5 0.909609 5.18585e-22 4.33152 0
5.571e-06 0 5 0.0229497 4.55762 5 0.866294 4.71441e-22 4.39229 0
5.572e-06 0 5 0.0208633 4.57869 5 0.825042 4.28582e-22 4.44754 0
5.573e-06 0 5 0.0189667 4.59875 5 0.785754 3.8962e-22 4.49776 0
5.574e-06 0 5 0.0172424 4.61786 5 0.748337 3.542e-22 4.54342 0
5.575e-06 0 5 0.0156749 4.63605 5 0.712702 3.22e-22 4.58493 0
5.576e-06 0 5 0.0142499 4.65338 5 0.678764 2.92728e-22 4.62266 0
5.577e-06 0 5 0.0129545 4.66989 5 0.646442 2.66116e-22 4.65696 0
5.578e-06 0 5 0.0117768 4.68561 5 0.615659 2.41924e-22 4.68815 0
5.579e-06 0 5 0.0107062 4.70058 5 0.586342 2.19931e-22 4.7165 0
5.58e-06 0 5 0.0097329 4.71484 5 0.558421 1.99937e-22 4.74227 0
5.581e-06 0 5 0.00884809 4.72842 5 0.531829 1.81761e-22 4.7657 0
5.582e-06 0 5 0.00804372 4.74135 5 0.506504 1.65237e-22 4.787 0
5.583e-06 0 5 0.00731247 4.75367 5 0.482385 1.50216e-22 4.80636 0
5.584e-06 0 5 0.0066477 4.7654 5 0.459414 1.3656e-22 4.82397 0
5.585e-06 0 5 0.00604336 4.77657 5 0.437537 1.24145e-22 4.83997 0
5.586e-06 0 5 0.00549397 4.78721 5 0.416702 1.12859e-22 4.85452 0
5.587e-06 0 5 0.00499451 4.79734 5 0.396859 1.02599e-22 4.86774 0
5.588e-06 0 5 0.00454047 4.80699 5 0.377961 9.3272e-23 4.87977 0
5.589e-06 0 5 0.0041277 4.81618 5 0.359963 8.47927e-23 4.8907 0
5.59e-06 0 5 0.00375245 4.82494 5 0.342822 7.70843e-23 4.90063 0
5.591e-06 0 5 0.00341132 4.83327 5 0.326497 7.00767e-23 4.90967 0
5.592e-06 0 5 0.0031012 4.84121 5 0.31095 6.3706e-23 4.91788 0
5.593e-06 0 5 0.00281927 4.84877 5 0.296142 5.79146e-23 4.92535 0
5.594e-06 0 5 0.00256298 4.85597 5 0.28204 5.26496e-23 4.93213 0
5.595e-06 0 5 0.00232998 4.86283 5 0.26861 4.78633e-23 4.9383 0
5.596e-06 0 5 0.00211816 4.86936 5 0.255819 4.35121e-23 4.94391 0
5.597e-06 0 5 0.0019256 4.87558 5 0.243637 3.95564e-23 4.94901 0
5.598e-06 0 5 0.00175055 4.88151 5 0.232035 3.59604e-23 4.95365 0
5.599e-06 0 5 0.00159141 4.88715 5 0.220986 3.26913e-23 4.95786 0
5.6e-06 0 5 0.00144673 4.89253 5 0.210463 2.97193e-23 4.96169 0
5.601e-06 0 5 0.00131521 4.89764 5 0.200441 2.70176e-23 4.96517 0
5.602e-06 0 5 0.00119565 4.90252 5 0.190896 2.45614e-23 4.96834 0
5.603e-06 0 5 0.00108695 4.90716 5 0.181806 2.23286e-23 4.97122 0
5.604e-06 0 5 0.000988138 4.91158 5 0.173148 2.02987e-23 4.97383 0
5.605e-06 0 5 0.000898307 4.91579 5 0.164903 1.84534e-23 4.97621 0
5.606e-06 0 5 0.000816643 4.9198 5 0.157051 1.67758e-23 4.97838 0
5.607e-06 0 5 0.000742403 4.92362 5 0.149572 1.52507e-23 4.98034 0
5.608e-06 0 5 0.000674912 4.92726 5 0.14245 1.38643e-23 4.98213 0
5.609e-06 0 5 0.000613556 4.93072 5 0.135666 1.26039e-23 4.98375 0
5.61e-06 0 5 0.000557778 4.93402 5 0.129206 1.14581e-23 4.98523 0
5.611e-06 0 5 0.000507071 4.93716 5 0.123053 1.04164e-23 4.98657 0
5.612e-06 0 5 0.000460974 4.94015 5 0.117194 9.4695e-24 4.98779 0
5.613e-06 0 5 0.000419067 4.943 5 0.111613 8.60863e-24 4.9889 0
5.614e-06 0 5 0.00038097 4.94572 5 0.106298 7.82603e-24 4.98991 0
5.615e-06 0 5 0.000346336 4.9483 5 0.101236 7.11457e-24 4.99083 0
5.616e-06 0 5 0.000314851 4.95076 5 0.0964155 6.46779e-24 4.99166 0
5.617e-06 0 5 0.000286228 4.95311 5 0.0918243 5.87981e-24 4.99242 0
5.618e-06 0 5 0.000260208 4.95534 5 0.0874517 5.34528e-24 4.99311 0
5.619e-06 0 5 0.000236552 4.95747 5 0.0832873 4.85935e-24 4.99374 0
5.62e-06 0 5 0.000215048 4.95949 5 0.0793213 4.41759e-24 4.99431 0
5.621e-06 0 5 0.000195498 4.96142 5 0.0755441 4.01599e-24 4.99482 0
5.622e-06 0 5 0.000177725 4.96326 5 0.0719467 3.6509e-24 4.99529 0
5.623e-06 0 5 0.000161568 4.96501 5 0.0685207 3.319e-24 4.99572 0
5.624e-06 0 5 0.00014688 4.96668 5 0.0652578 3.01727e-24 4.99611 0
5.625e-06 0 5 0.000133528 4.96826 5 0.0621503 2.74298e-24 4.99646 0
5.626e-06 0 5 0.000121389 4.96977 5 0.0591907 2.49361e-24 4.99679 0
5.627e-06 0 5 0.000110353 4.97121 5 0.0563721 2.26692e-24 4.99708 0
5.628e-06 0 5 0.000100321 4.97258 5 0.0536878 2.06084e-24 4.99734 0
5.629e-06 0 5 9.12012e-05 4.97389 5 0.0511312 1.87349e-24 4.99758 0
5.63e-06 0 5 8.29102e-05 4.97513 5 0.0486964 1.70317e-24 4.9978 0
5.631e-06 0 5 7.53729e-05 4.97632 5 0.0463775 1.54834e-24 4.998 0
5.632e-06 0 5 6.85208e-05 4.97744 5 0.044169 1.40758e-24 4.99819 0
5.633e-06 0 5 6.22916e-05 4.97852 5 0.0420658 1.27962e-24 4.99835 0
5.634e-06 0 5 5.66288e-05 4.97954 5 0.0400626 1.16329e-24 4.9985 0
5.635e-06 0 5 5.14807e-05 4.98052 5 0.0381549 1.05754e-24 4.99864 0
5.636e-06 0 5 4.68006e-05 4.98144 5 0.036338 9.61396e-25 4.99876 0
5.637e-06 0 5 4.2546e-05 4.98233 5 0.0346076 8.73997e-25 4.99887 0
5.638e-06 0 5 3.86782e-05 4.98317 5 0.0329596 7.94543e-25 4.99898 0
5.639e-06 0 5 3.5162e-05 4.98397 5 0.0313901 7.22311e-25 4.99907 0
5.64e-06 0 5 3.19655e-05 4.98473 5 0.0298954 6.56647e-25 4.99915 0
5.641e-06 0 5 2.90595e-05 4.98546 5 0.0284718 5.96952e-25 4.99923 0
5.642e-06 0 5 2.64177e-05 4.98615 5 0.027116 5.42683e-25 4.9993 0
5.643e-06 0 5 2.40161e-05 4.98681 5 0.0258247 4.93348e-25 4.99936 0
5.644e-06 0 5 2.18328e-05 4.98744 5 0.024595 4.48499e-25 4.99942 0
5.645e-06 0 5 1.9848e-05 4.98804 5 0.0234238 4.07726e-25 4.99947 0
5.646e-06 0 5 1.80437e-05 4.98861 5 0.0223084 3.7066e-25 4.99952 0
5.647e-06 0 5 1.64033e-05 4.98915 5 0.0212461 3.36964e-25 4.99957 0
5.648e-06 0 5 1.49121e-05 4.98967 5 0.0202343 3.06331e-25 4.99961 0
5.649e-06 0 5 1.35565e-05 4.99016 5 0.0192708 2.78482e-25 4.99964 0
5.65e-06 0 5 1.23241e-05 4.99063 5 0.0183532 2.53166e-25 4.99967 0
5.651e-06 0 5 1.12037e-05 4.99107 5 0.0174792 2.30151e-25 4.9997 0
5.652e-06 0 5 1.01852e-05 4.9915 5 0.0166468 2.09228e-25 4.99973 0
5.653e-06 0 5 9.25926e-06 4.9919 5 0.0158541 1.90207e-25 4.99975 0
5.654e-06 0 5 8.4175e-06 4.99229 5 0.0150992 1.72916e-25 4.99978 0
5.655e-06 0 5 7.65228e-06 4.99266 5 0.0143802 1.57196e-25 4.9998 0
5.656e-06 0 5 6.95662e-06 4.99301 5 0.0136954 1.42905e-25 4.99982 0
5.657e-06 0 5 6.3242e-06 4.99334 5 0.0130432 1.29914e-25 4.99983 0
5.658e-06 0 5 5.74927e-06 4.99366 5 0.0124221 1.18104e-25 4.99985 0
5.659e-06 0 5 5.22661e-06 4.99396 5 0.0118306 1.07367e-25 4.99986 0
5.66e-06 0 5 4.75146e-06 4.99425 5 0.0112672 9.76063e-26 4.99987 0
5.661e-06 0 5 4.31951e-06 4.99452 5 0.0107307 8.8733e-26 4.99989 0
5.662e-06 0 5 3.92683e-06 4.99478 5 0.0102197 8.06664e-26 4.9999 0
5.663e-06 0 5 3.56984e-06 4.99503 5 0.00973307 7.33331e-26 4.99991 0
5.664e-06 0 5 3.24531e-06 4.99527 5 0.00926959 6.66665e-26 4.99991 0
5.665e-06 0 5 2.95028e-06 4.99549 5 0.00882818 6.06059e-26 4.99992 0
5.666e-06 0 5 2.68208e-06 4.99571 5 0.00840779 5.50962e-26 4.99993 0
5.667e-06 0 5 2.43825e-06 4.99591 5 0.00800742 5.00875e-26 4.99994 0
5.668e-06 0 5 2.21659e-06 4.99611 5 0.00762611 4.55341e-26 4.99994 0
5.669e-06 0 5 2.01508e-06 4.99629 5 0.00726297 4.13946e-26 4.99995 0
5.67e-06 0 5 1.83189e-06 4.99647 5 0.00691711 3.76315e-26 4.99995 0
5.671e-06 0 5 1.66536e-06 4.99664 5 0.00658772 3.42104e-26 4.99996 0
5.672e-06 0 5 1.51396e-06 4.9968 5 0.00627402 3.11004e-26 4.99996 0
5.673e-06 0 5 1.37633e-06 4.99695 5 0.00597526 2.82731e-26 4.99996 0
5.674e-06 0 5 1.25121e-06 4.99709 5 0.00569072 2.57028e-26 4.99997 0
5.675e-06 0 5 1.13746e-06 4.99723 5 0.00541974 2.33662e-26 4.99997 0
5.676e-06 0 5 1.03406e-06 4.99736 5 0.00516165 2.1242e-26 4.99997 0
5.677e-06 0 5 9.40051e-07 4.99749 5 0.00491586 1.93109e-26 4.99998 0
5.678e-06 0 5 8.54592e-07 4.99761 5 0.00468177 1.75554e-26 4.99998 0
5.679e-06 0 5 7.76902e-07 4.99772 5 0.00445883 1.59594e-26 4.99998 0
5.68e-06 0 5 7.06275e-07 4.99783 5 0.00424651 1.45086e-26 4.99998 0
5.681e-06 0 5 6.42068e-07 4.99793 5 0.00404429 1.31896e-26 4.99998 0
5.682e-06 0 5 5.83698e-07 4.99803 5 0.00385171 1.19905e-26 4.99998 0
5.683e-06 0 5 5.30635e-07 4.99813 5 0.00366829 1.09005e-26 4.99999 0
5.684e-06 0 5 4.82395e-07 4.99822 5 0.00349361 9.90954e-27 4.99999 0
5.685e-06 0 5 4.38541e-07 4.9983 5 0.00332725 9.00868e-27 4.99999 0
5.686e-06 0 5 3.98674e-07 4.99838 5 0.00316881 8.1897e-27 4.99999 0
5.687e-06 0 5 3.62431e-07 4.99846 5 0.00301791 7.44519e-27 4.99999 0
5.688e-06 0 5 3.29482e-07 4.99853 5 0.0028742 6.76835e-27 4.99999 0
5.689e-06 0 5 2.99529e-07 4.9986 5 0.00273734 6.15305e-27 4.99999 0
5.69e-06 0 5 2.72299e-07 4.99867 5 0.00260699 5.59368e-27 4.99999 0
5.691e-06 0 5 2.47545e-07 4.99873 5 0.00248284 5.08516e-27 4.99999 0
5.692e-06 0 5 2.25041e-07 4.99879 5 0.00236461 4.62287e-27 4.99999 0
5.693e-06 0 5 2.04583e-07 4.99885 5 0.00225201 4.20261e-27 4.99999 0
5.694e-06 0 5 1.85984e-07 4.9989 5 0.00214477 3.82056e-27 5 0
5.695e-06 0 5 1.69077e-07 4.99896 5 0.00204264 3.47323e-27 5 0
5.696e-06 0 5 1.53706e-07 4.99901 5 0.00194537 3.15749e-27 5 0
5.697e-06 0 5 1.39733e-07 4.99905 5 0.00185274 2.87044e-27 5 0
5.698e-06 0 5 1.2703e-07 4.9991 5 0.00176451 2.60949e-27 5 0
5.699e-06 0 5 1.15482e-07 4.99914 5 0.00168049 2.37227e-27 5 0
5.7e-06 0 5 1.04983e-07 4.99918 5 0.00160046 2.15661e-27 5 0
5.701e-06 0 5 9.54393e-08 4.99922 5 0.00152425 1.96055e-27 5 0
5.702e-06 0 5 8.6763e-08 4.99926 5 0.00145167 1.78232e-27 5 0
