t 1 2 3 4 5 6 7 8 jV0700 
0.00222 3.33319 4.99958 0.000416597 0 0 5 0 2.92303e-76 0
0.00225 3.33319 4.99958 0.000416597 0 0 5 0 1.94739e-79 0
0.00228 3.33319 4.99958 0.000416597 0 0 5 0 1.29739e-82 0
0.00231 3.33319 4.99958 0.000416597 0 0 5 0 8.64353e-86 0
0.00234 3.33319 4.99958 0.000416597 0 0 5 0 5.75852e-89 0
0.00237 3.33319 4.99958 0.000416597 0 0 5 0 3.83645e-92 0
0.0024 3.33319 4.99958 0.000416597 0 0 5 0 2.55593e-95 0
0.00243 3.33319 4.99958 0.000416597 0 0 5 0 1.70282e-98 0
0.00246 3.33319 4.99958 0.000416597 0 0 5 0 1.13446e-101 0
0.00249 3.33319 4.99958 0.000416597 0 0 5 0 7.558e-105 0
0.00252 4.99944 5 4.99833 0 4.99833 0.00333111 5 5.03531e-108 0
0.00255 0.00166593 0.00166611 0.00166556 0 0.00166556 4.99667 5 4.99667 0
0.00258 5.55124e-07 5.55185e-07 5.55e-07 0 5.55e-07 5 5 5 0
0.00261 1.8498e-10 1.85e-10 1.84939e-10 0 1.84938e-10 5 5 5 0
0.00264 6.16393e-14 6.16461e-14 6.16256e-14 0 6.16256e-14 5 5 5 0
0.00267 2.05396e-17 2.05419e-17 2.0535e-17 0 2.0535e-17 5 5 5 0
0.0027 6.84425e-21 6.84501e-21 6.84273e-21 0 6.84273e-21 5 5 5 0
0.00273 2.28066e-24 2.28091e-24 2.28015e-24 0 2.28015e-24 5 5 5 0
0.00276 7.59965e-28 7.6005e-28 7.59797e-28 0 7.59797e-28 5 5 5 0
0.00279 2.53237e-31 2.53265e-31 2.53181e-31 0 2.53181e-31 5 5 5 0
0.00282 8.43843e-35 8.43937e-35 8.43656e-35 0 8.43656e-35 5 5 5 0
0.00285 2.81187e-38 2.81219e-38 2.81125e-38 0 2.81125e-38 5 5 5 0
0.00288 9.36979e-42 9.37083e-42 9.36771e-42 0 9.36771e-42 5 5 5 0
0.00291 3.12222e-45 3.12257e-45 3.12153e-45 0 3.12153e-45 5 5 5 0
0.00294 1.04039e-48 1.04051e-48 1.04016e-48 0 1.04016e-48 5 5 5 0
0.00297 3.46682e-52 3.46721e-52 3.46606e-52 0 3.46605e-52 5 5 5 0
0.003 1.15522e-55 1.15535e-55 1.15497e-55 0 1.15497e-55 5 5 5 0
0.00303 3.84946e-59 3.84989e-59 3.84861e-59 0 3.84861e-59 5 0 5 0
0.00306 1.28273e-62 1.28287e-62 1.28244e-62 0 1.28244e-62 5 0 5 0
0.00309 4.27433e-66 4.2748e-66 4.27338e-66 0 4.27338e-66 5 0 5 0
0.00312 1.4243e-69 1.42446e-69 1.42399e-69 0 1.42398e-69 5 0 5 0
0.00315 4.74609e-73 4.74661e-73 4.74504e-73 0 4.74503e-73 5 0 5 0
0.00318 1.5815e-76 1.58168e-76 1.58115e-76 0 1.58115e-76 5 0 5 0
0.00321 5.26992e-80 5.2705e-80 5.26875e-80 0 5.26875e-80 5 0 5 0
0.00324 1.75605e-83 1.75625e-83 1.75567e-83 0 1.75566e-83 5 0 5 0
0.00327 5.85156e-87 5.85221e-87 5.85027e-87 0 5.85026e-87 5 0 5 0
0.0033 1.94987e-90 1.95009e-90 1.94944e-90 0 1.94944e-90 5 0 5 0
0.00333 6.4974e-94 6.49812e-94 6.49597e-94 0 6.49596e-94 5 0 5 0
0.00336 2.16508e-97 2.16532e-97 2.1646e-97 0 2.1646e-97 5 0 5 0
0.00339 7.21453e-101 7.21532e-101 7.21293e-101 0 7.21292e-101 5 0 5 0
0.00342 2.40404e-104 2.40431e-104 2.40351e-104 0 2.40351e-104 5 0 5 0
0.00345 8.0108e-108 8.01168e-108 8.00903e-108 0 8.00902e-108 5 0 5 0
0.00348 2.66938e-111 2.66967e-111 2.66879e-111 0 2.66878e-111 5 0 5 0
0.00351 1.66625 0.00041632 4.99792 0 8.89298e-115 0.00333111 5 5 0
0.00354 1.66681 0.000416597 4.99958 0 2.96334e-118 2.21926e-06 5 5 0
0.00357 1.66681 0.000416597 4.99958 0 9.87451e-122 1.47852e-09 5 5 0
0.0036 1.66681 0.000416597 4.99958 0 3.29041e-125 9.85025e-13 5 5 0
0.00363 1.66681 0.000416597 4.99958 0 1.09644e-128 6.56246e-16 5 5 0
0.00366 1.66681 0.000416597 4.99958 0 3.65357e-132 4.37206e-19 5 5 0
0.00369 1.66681 0.000416597 4.99958 0 1.21745e-135 2.91276e-22 5 5 0
0.00372 1.66681 0.000416597 4.99958 0 4.05682e-139 1.94055e-25 5 5 0
0.00375 1.66681 0.000416597 4.99958 0 1.35182e-142 1.29284e-28 5 5 0
0.00378 1.66681 0.000416597 4.99958 0 4.50457e-146 8.61317e-32 5 5 0
0.00381 1.66681 0.000416597 4.99958 0 1.50102e-149 5.73829e-35 5 5 0
0.00384 1.66681 0.000416597 4.99958 0 5.00174e-153 3.82298e-38 5 5 0
0.00387 1.66681 0.000416597 4.99958 0 1.66669e-156 2.54695e-41 5 5 0
0.0039 1.66681 0.000416597 4.99958 0 5.55379e-160 1.69684e-44 5 5 0
0.00393 1.66681 0.000416597 4.99958 0 1.85065e-163 1.13047e-47 5 5 0
0.00396 1.66681 0.000416597 4.99958 0 6.16677e-167 7.53146e-51 5 5 0
0.00399 1.66681 0.000416597 4.99958 0 2.0549e-170 5.01763e-54 5 5 0
0.00402 1.66681 0.000416597 4.99958 0 6.8474e-174 3.34286e-57 0 5 0
0.00405 1.66681 0.000416597 4.99958 0 2.28171e-177 2.22709e-60 0 5 0
0.00408 1.66681 0.000416597 4.99958 0 7.60315e-181 1.48373e-63 0 5 0
0.00411 1.66681 0.000416597 4.99958 0 2.53354e-184 9.88497e-67 0 5 0
0.00414 1.66681 0.000416597 4.99958 0 8.44231e-188 6.58559e-70 0 5 0
0.00417 1.66681 0.000416597 4.99958 0 2.81317e-191 4.38747e-73 0 5 0
0.0042 1.66681 0.000416597 4.99958 0 9.3741e-195 2.92303e-76 0 5 0
0.00423 1.66681 0.000416597 4.99958 0 3.12366e-198 1.94739e-79 0 5 0
0.00426 1.66681 0.000416597 4.99958 0 1.04087e-201 1.29739e-82 0 5 0
0.00429 1.66681 0.000416597 4.99958 0 3.46842e-205 8.64353e-86 0 5 0
0.00432 1.66681 0.000416597 4.99958 0 1.15575e-208 5.75852e-89 0 5 0
0.00435 1.66681 0.000416597 4.99958 0 3.85123e-212 3.83645e-92 0 5 0
0.00438 1.66681 0.000416597 4.99958 0 1.28332e-215 2.55593e-95 0 5 0
0.00441 1.66681 0.000416597 4.99958 0 4.27629e-219 1.70282e-98 0 5 0
0.00444 1.66681 0.000416597 4.99958 0 1.42496e-222 1.13446e-101 0 5 0
0.00447 1.66681 0.000416597 4.99958 0 4.74827e-226 7.558e-105 0 5 0
0.0045 1.66681 0.000416597 4.99958 0 1.58223e-229 5.03531e-108 2.1684e-09 5 0
0.00453 3.33264 4.99792 0.00208215 0 5.27234e-233 4.99667 5 0.00333111 0
0.00456 3.33319 4.99958 0.000417152 0 1.75686e-236 5 5 2.21926e-06 0
0.00459 3.33319 4.99958 0.000416597 0 5.85425e-240 5 5 1.47852e-09 0
0.00462 3.33319 4.99958 0.000416597 0 1.95077e-243 5 5 9.85025e-13 0
0.00465 3.33319 4.99958 0.000416597 0 6.50039e-247 5 5 6.56246e-16 0
0.00468 3.33319 4.99958 0.000416597 0 2.16608e-250 5 5 4.37206e-19 0
0.00471 3.33319 4.99958 0.000416597 0 7.21785e-254 5 5 2.91276e-22 0
0.00474 3.33319 4.99958 0.000416597 0 2.40515e-257 5 5 1.94055e-25 0
0.00477 3.33319 4.99958 0.000416597 0 8.01448e-261 5 5 1.29284e-28 0
